rule_id,variable_key,mechanism_id,role,activation_mode,direction,effect_direction,weight,severity_mode,requires_fasting,sex_scope,context_gate,is_enabled,notes,fuerza,especificidad,combo_group,is_primary,evidence_tier,clinical_rationale
VM159,uacr_mg_g,seguridad_renal,primary_driver,high,high,positive,1.0,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=35 | min_hits=2 | min_groups=2 | display_threshold=20 | confirmatorios=egfr_ml_min_1_73m2, creatinine_mg_dl, urea_mg_dl | crit_bajo=5.0 | crit_alto=500.0 | Driver de Enfermedad Renal Crónica (ERC). UACR > 30 mg/g con eGFR < 60 confirma ERC con alto riesgo de progresión. Necesita Nefrología. | nota_clinica=Control de TA < 130/80 e IECA/ARA II obligatorios.",alta,alta,renal,1,alta,"Bloque de vigilancia renal, filtrado y daño renal subclínico. | Control de TA < 130/80 e IECA/ARA II obligatorios."
VM045,urea_mg_dl,carga_hiperuricemica,contextual_support,high,high,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=uric_acid_mg_dl, egfr_ml_min_1_73m2, insulin_uIU_ml | crit_bajo=5.0 | crit_alto=150.0 | Urea elevada por dieta hiperproteica o catabolismo en contexto de AU alto (dieta rica en purinas). | nota_clinica=Confirmar con AU y creatinina.",baja,baja,renal,0,baja,Tendencia a hiperuricemia. | Confirmar con AU y creatinina.
VM138,urea_mg_dl,deficit_proteico_catabolismo,supporting_driver,high,high,positive,0.35,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=50 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=albumin_g_dl, creatinine_mg_dl, bmi_kg_m2 | crit_bajo=5.0 | crit_alto=150.0 | Urea elevada por catabolismo proteico (sangrado digestivo | nota_clinica=fiebre). A diferencia de la deshidratación aquí la creatinina es normal. Sospecha de baja disponibilidad proteica o mayor catabolismo. Descartar sangrado digestivo si anemia.",media,media,catabolico_masa,0,media,corticoides | fiebre). A diferencia de la deshidratación aquí la creatinina es normal. Sospecha de baja disponibilidad proteica o mayor catabolismo. Descartar sangrado digestivo si anemia.
VM137,urea_mg_dl,deficit_proteico_catabolismo,supporting_driver,low,low,positive,0.35,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=50 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=albumin_g_dl, creatinine_mg_dl, bmi_kg_m2 | crit_bajo=5.0 | crit_alto=150.0 | Urea baja. Insuficiencia hepática grave (fallo de síntesis) o desnutrición proteica severa. También en embarazo (hemodilución). | nota_clinica=Confirmar con albúmina baja.",media,media,catabolico_masa,0,media,Sospecha de baja disponibilidad proteica. | Confirmar con albúmina baja.
VM166,urea_mg_dl,deshidratacion_hemoconcentracion,primary_driver,high,high,positive,0.85,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=hct_pct, hb_g_dl, creatinine_mg_dl | crit_bajo=5.0 | crit_alto=150.0 | Driver de Deshidratación/Azoemia Pre-Renal. Urea elevada desproporcionadamente respecto a Creatinina (Cociente Urea/Cr > 40:1). Administrar volumen. | nota_clinica=Confirmar con Hto alto.",alta,alta,renal,1,alta,Patrón compatible con hemoconcentración. | Confirmar con Hto alto.
VM192,urea_mg_dl,estado_anabolico_bajo,contextual_support,low,low,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=50 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=creatinine_mg_dl, bmi_kg_m2, albumin_g_dl | crit_bajo=5.0 | crit_alto=150.0 | Urea baja por baja ingesta proteica o insuficiencia hepática. | nota_clinica=Útil como soporte.",baja,baja,catabolico_masa,0,baja,Señal de baja reserva anabólica. | Útil como soporte.
VM066,urea_mg_dl,estado_purinico,contextual_support,high,high,positive,0.15,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=55 | min_hits=1 | min_groups=1 | display_threshold=18 | confirmatorios=uric_acid_mg_dl, egfr_ml_min_1_73m2 | crit_bajo=5.0 | crit_alto=150.0 | Contexto purínico. Dieta hiperproteica eleva urea y ácido úrico. | nota_clinica=Describe tono úrico/purínico.",baja,baja,renal,0,baja,Lectura operativa del eje purinas/ácido úrico. | Describe tono úrico/purínico.
VM201,urea_mg_dl,recambio_muscular_lesion,contextual_support,high,high,positive,0.15,direct_score,0,all,confirmatory_bundle,0,"[desde_master_v1] | threshold_mecanismo=70 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=ast_u_l, hscrp_mg_l, alt_u_l | competidores=CK_CPK | crit_bajo=5.0 | crit_alto=150.0 | Urea elevada por catabolismo muscular (Rabdomiolisis). Sin CK es especulación. | nota_clinica=Desactivado.",baja,baja,catabolico_masa,0,baja,Sospecha de recambio/lesión muscular. | Desactivado.
VM158,urea_mg_dl,seguridad_renal,supporting_driver,high,high,positive,0.4,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=35 | min_hits=2 | min_groups=2 | display_threshold=20 | confirmatorios=egfr_ml_min_1_73m2, uacr_mg_g, creatinine_mg_dl | crit_bajo=5.0 | crit_alto=150.0 | Urea elevada en ERC avanzada. Refleja retención de productos nitrogenados. Causa astenia y anorexia. | nota_clinica=Confirmar con eGFR bajo.",media,media,renal,0,media,"Bloque de vigilancia renal, filtrado y daño renal subclínico. | Confirmar con eGFR bajo."
VM044,uric_acid_mg_dl,carga_hiperuricemica,primary_driver,high,high,positive,1.0,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=egfr_ml_min_1_73m2, insulin_uIU_ml, triglycerides_mg_dl | crit_bajo=2.5 | crit_alto=15.0 | Driver de riesgo metabólico. AU > 6.0 mg/dL en mujer y > 7.0 en hombre se asocia a riesgo CV | nota_clinica=Tendencia a hiperuricemia por sobreproducción o infraexcreción. Reducir fructosa y alcohol. Considerar Alopurinol si > 9.0 o gota.",alta,alta,urato,1,alta,renal y HGNA independientemente de la gota. | Tendencia a hiperuricemia por sobreproducción o infraexcreción. Reducir fructosa y alcohol. Considerar Alopurinol si > 9.0 o gota.
VM165,uric_acid_mg_dl,deshidratacion_hemoconcentracion,contextual_support,high,high,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=hct_pct, urea_mg_dl, hb_g_dl | crit_bajo=2.5 | crit_alto=15.0 | AU elevado por contracción de volumen. Se normaliza al hidratar. | nota_clinica=Confirmar deshidratación.",baja,baja,urato,0,baja,Patrón compatible con hemoconcentración. | Confirmar deshidratación.
VM065,uric_acid_mg_dl,estado_purinico,primary_driver,high,high,positive,0.9,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=55 | min_hits=1 | min_groups=1 | display_threshold=18 | confirmatorios=egfr_ml_min_1_73m2, triglycerides_mg_dl, creatinine_mg_dl | crit_bajo=2.5 | crit_alto=15.0 | Driver de estado purínico elevado. Dieta rica en carnes rojas | nota_clinica=alcohol y fructosa. Causa gota y litiasis renal. Lectura operativa del eje purinas/ácido úrico. Modificación dietética intensiva.",alta,alta,urato,1,alta,mariscos | alcohol y fructosa. Causa gota y litiasis renal. Lectura operativa del eje purinas/ácido úrico. Modificación dietética intensiva.
VM064,uric_acid_mg_dl,estado_purinico,primary_driver,low,low,positive,0.9,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=55 | min_hits=1 | min_groups=1 | display_threshold=18 | confirmatorios=egfr_ml_min_1_73m2, triglycerides_mg_dl, creatinine_mg_dl | crit_bajo=2.5 | crit_alto=15.0 | AU bajo (< 2.0 mg/dL). Raro. Descartar tubulopatía proximal (Sd. Fanconi) | nota_clinica=Lectura operativa del eje purinas/ácido úrico. Investigar pérdida renal si no hay fármacos.",alta,alta,urato,1,alta,uso de Alopurinol/Febuxostat o déficit de xantina oxidasa. | Lectura operativa del eje purinas/ácido úrico. Investigar pérdida renal si no hay fármacos.
VM093,uric_acid_mg_dl,estres_oxidativo,contextual_support,high,high,positive,0.15,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=2 | min_groups=2 | display_threshold=20 | confirmatorios=hscrp_mg_l, ggt_u_l, hba1c_pct | crit_bajo=2.5 | crit_alto=15.0 | El AU es un antioxidante extracelular pero pro-oxidante intracelular. Su elevación indica estrés oxidativo. | nota_clinica=Concepto de apoyo.",baja,baja,metabolico_oxidativo,0,baja,Señal indirecta de estrés oxidativo. | Concepto de apoyo.
VM092,uric_acid_mg_dl,estres_oxidativo,contextual_support,low,low,positive,0.15,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=2 | min_groups=2 | display_threshold=20 | confirmatorios=hscrp_mg_l, ggt_u_l, hba1c_pct | crit_bajo=2.5 | crit_alto=15.0 | Niveles bajos de AU antioxidante se asocian a mayor estrés oxidativo en algunas enfermedades neurodegenerativas. | nota_clinica=No es una diana terapéutica subir el AU.",baja,baja,metabolico_oxidativo,0,baja,Señal indirecta de estrés oxidativo. | No es una diana terapéutica subir el AU.
VM007,uric_acid_mg_dl,insulinorresistencia,supporting_driver,high,high,positive,0.4,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=28 | confirmatorios=glucose_mg_dl, hba1c_pct, insulin_uIU_ml | crit_bajo=2.5 | crit_alto=15.0 | La insulina alta reduce la excreción renal de urato. AU alto es un marcador fiable de hiperinsulinemia. | nota_clinica=Exigir señal glucémica/insulínica.",media,media,contexto,0,media,Patrón de hiperinsulinemia compensatoria. | Exigir señal glucémica/insulínica.
VM200,uric_acid_mg_dl,recambio_muscular_lesion,contextual_support,high,high,positive,0.15,direct_score,0,all,confirmatory_bundle,0,"[desde_master_v1] | threshold_mecanismo=70 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=ast_u_l, hscrp_mg_l, alt_u_l | competidores=CK_CPK | crit_bajo=2.5 | crit_alto=15.0 | AU elevado por recambio celular masivo (lisis tumoral | nota_clinica=Sospecha de recambio/lesión muscular. Desactivado.",baja,baja,lesion_contexto,0,baja,rabdomiolisis). Sin CK es especulación. | Sospecha de recambio/lesión muscular. Desactivado.
VM034,uric_acid_mg_dl,riesgo_cardiometabolico_global,contextual_support,high,high,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=2 | display_threshold=30 | confirmatorios=apob_mg_dl, lpa_nmol_l, triglycerides_mg_dl | crit_bajo=2.5 | crit_alto=15.0 | AU como marcador de riesgo. | nota_clinica=Patrón resumen.",baja,baja,contexto_riesgo,0,baja,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central. | Patrón resumen."
VM157,uric_acid_mg_dl,seguridad_renal,contextual_support,high,high,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=35 | min_hits=2 | min_groups=2 | display_threshold=20 | confirmatorios=egfr_ml_min_1_73m2, uacr_mg_g, creatinine_mg_dl | crit_bajo=2.5 | crit_alto=15.0 | Nefropatía por uratos. AU alto acelera la progresión de la ERC. | nota_clinica=Control estricto de AU si eGFR < 60.",baja,baja,urato,0,baja,"Bloque de vigilancia renal, filtrado y daño renal subclínico. | Control estricto de AU si eGFR < 60."
VM127,vitb12_pg_ml,alteracion_metabolismo_folato_b12_homocisteina,primary_driver,low,low,positive,0.95,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=55 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=folate_ng_ml, mcv_fl, rdw_pct | crit_bajo=150.0 | crit_alto=2000.0 | Driver de déficit B12. < 200 pg/mL es deficiencia. 200-300 es zona gris (medir MMA y Homocisteína). Causa anemia perniciosa | nota_clinica=veganismo. Versión ampliada del eje B12/folato. Tratar con B12 parenteral si hay anemia o síntomas neurológicos.",alta,alta,vitaminas,1,alta,malabsorción | veganismo. Versión ampliada del eje B12/folato. Tratar con B12 parenteral si hay anemia o síntomas neurológicos.
VM123,vitb12_pg_ml,eje_b12_folato,primary_driver,low,low,positive,1.0,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=22 | confirmatorios=folate_ng_ml, mcv_fl, hb_g_dl | crit_bajo=150.0 | crit_alto=2000.0 | Driver del eje vitamínico. Déficit aislado de B12 es más frecuente que de folato en adultos mayores. | nota_clinica=Confirmar con MMA.",alta,alta,vitaminas,1,alta,Déficit del eje vitamínico B12/folato. | Confirmar con MMA.
VM046,waist_cm,carga_hiperuricemica,contextual_support,high,high,positive,0.2,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=uric_acid_mg_dl, egfr_ml_min_1_73m2, insulin_uIU_ml | crit_bajo=50.0 | crit_alto=150.0 | Obesidad central como causa de hiperuricemia por resistencia insulínica. | nota_clinica=Confirmar con AU e insulina.",baja,baja,metabolico,0,baja,Tendencia a hiperuricemia. | Confirmar con AU e insulina.
VM060,waist_cm,carga_pancreatica_glucidica,supporting_driver,high,high,positive,0.4,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=glucose_mg_dl, insulin_uIU_ml, hba1c_pct | crit_bajo=50.0 | crit_alto=150.0 | La cintura es el mejor predictor antropométrico de resistencia insulínica y riesgo de DM2. | nota_clinica=Medir siempre en paciente con disglucemia.",media,media,adiposidad,0,media,Sobrecarga de la regulación pancreática de la glucosa. | Medir siempre en paciente con disglucemia.
VM018,waist_cm,disfuncion_glucidica,supporting_driver,high,high,positive,0.4,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=1 | display_threshold=22 | confirmatorios=glucose_mg_dl, hba1c_pct | crit_bajo=50.0 | crit_alto=150.0 | Obesidad central como causa de DM2. | nota_clinica=Confirmar con glucemia/HbA1c.",media,media,adiposidad,0,media,Pérdida de homeostasis glucémica. | Confirmar con glucemia/HbA1c.
VM025,waist_cm,dislipidemia_aterogenica,supporting_driver,high,high,positive,0.4,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=2 | min_groups=2 | display_threshold=26 | confirmatorios=triglycerides_mg_dl, apob_mg_dl, hdl_mg_dl | crit_bajo=50.0 | crit_alto=150.0 | La grasa visceral (cintura alta) drena al hígado y causa dislipidemia aterogénica (TG alto | nota_clinica=Patrón de TG altos, HDL bajo. Cintura > 88 (M) / 102 (H) es criterio de Sd. Metabólico.",media,media,adiposidad,0,media,"HDL bajo). | Patrón de TG altos, HDL bajo. Cintura > 88 (M) / 102 (H) es criterio de Sd. Metabólico."
VM009,waist_cm,insulinorresistencia,primary_driver,high,high,positive,0.85,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=45 | min_hits=3 | min_groups=2 | display_threshold=28 | confirmatorios=glucose_mg_dl, hba1c_pct, insulin_uIU_ml | crit_bajo=50.0 | crit_alto=150.0 | Driver de obesidad central. Cintura elevada es criterio diagnóstico y marcador de resistencia insulínica independiente del IMC. | nota_clinica=Medir en todos los chequeos.",alta,alta,adiposidad,1,alta,Patrón de hiperinsulinemia compensatoria. | Medir en todos los chequeos.
VM180,waist_cm,resistencia_leptinica_saciedad,primary_driver,high,high,positive,0.8,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=60 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=bmi_kg_m2, insulin_uIU_ml, triglycerides_mg_dl | crit_bajo=50.0 | crit_alto=150.0 | Driver de fenotipo hiperfágico. La cintura alta es el reflejo de la incapacidad de la leptina para frenar el apetito y aumentar el gasto. | nota_clinica=Objetivo principal del tratamiento de obesidad.",alta,alta,adiposidad,1,alta,Patrón antropométrico-metabólico. | Objetivo principal del tratamiento de obesidad.
VM036,waist_cm,riesgo_cardiometabolico_global,supporting_driver,high,high,positive,0.35,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=2 | display_threshold=30 | confirmatorios=apob_mg_dl, lpa_nmol_l, triglycerides_mg_dl | crit_bajo=50.0 | crit_alto=150.0 | Cintura como parte del puzzle. | nota_clinica=Patrón resumen.",media,media,adiposidad,0,media,"Integración de carga lipídica, glucídica, inflamatoria y adiposidad central. | Patrón resumen."
VM054,waist_cm,sindrome_metabolico_patron,primary_driver,high,high,positive,0.95,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=65 | min_hits=3 | min_groups=3 | display_threshold=32 | confirmatorios=glucose_mg_dl, triglycerides_mg_dl, hdl_mg_dl | crit_bajo=50.0 | crit_alto=150.0 | Criterio obligatorio de Sd. Metabólico según IDF (aunque ATP III lo hace opcional). Cintura > 80 M / > 94 H (Europeo). | nota_clinica=Requiere 3 de 5 criterios.",alta,alta,adiposidad,1,alta,"Agrupación operativa de adiposidad central, glucosa y lípidos. | Requiere 3 de 5 criterios."
VM079,wbc_x10_3_mm3,activacion_inmune,supporting_driver,high,high,positive,0.45,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=55 | min_hits=2 | min_groups=2 | display_threshold=24 | confirmatorios=neut_abs_x10_3_mm3, hscrp_mg_l, lymph_abs_x10_3_mm3 | crit_bajo=1.0 | crit_alto=50.0 | Leucocitosis (> 10K). Reactante de fase aguda. Diferenciar Neutrofilia (Bacteriana) vs Linfocitosis (Viral). Descartar hemopatía si > 20K persistente. | nota_clinica=Correlacionar con PCR y fórmula.",alta,media,celular,0,media,Activación inmunitaria o patrón leucocitario reactivo. | Correlacionar con PCR y fórmula.
VM071,wbc_x10_3_mm3,inflamacion,supporting_driver,high,high,positive,0.35,direct_score,0,all,confirmatory_bundle,1,"[desde_master_v1] | threshold_mecanismo=40 | min_hits=2 | min_groups=2 | display_threshold=25 | confirmatorios=hscrp_mg_l, esr_mm_h, fibrinogen_mg_dl | crit_bajo=1.0 | crit_alto=50.0 | Leucocitosis leve en inflamación crónica (obesidad | nota_clinica=Inflamación sistémica de baja o media intensidad. Controlar factores de riesgo.",media,media,celular,0,media,tabaquismo). Marcador de riesgo CV. | Inflamación sistémica de baja o media intensidad. Controlar factores de riesgo.
